route,direction,scheduled,actual,minutes_late
C,northbound,2016-04-10 21:15:25,2016-04-10 21:16:52,1.45
C,northbound,2016-04-10 16:30:28,2016-04-10 16:24:50,-5.633333333333334
C,northbound,2016-04-10 14:00:28,2016-04-10 13:54:04,-6.4
C,northbound,2016-04-10 11:30:28,2016-04-10 11:23:31,-6.95
C,northbound,2016-04-10 09:00:28,2016-04-10 08:50:15,-10.216666666666667
C,northbound,2016-04-10 22:00:25,2016-04-10 21:59:32,-0.8833333333333333
C,northbound,2016-04-10 19:45:25,2016-04-10 19:48:55,3.5
C,northbound,2016-04-10 17:30:28,2016-04-10 17:26:15,-4.216666666666667
C,northbound,2016-04-10 15:00:28,2016-04-10 14:54:24,-6.066666666666666
C,northbound,2016-04-10 12:30:28,2016-04-10 12:28:26,-2.033333333333333
C,northbound,2016-04-10 10:00:28,2016-04-10 09:55:34,-4.9
C,northbound,2016-04-10 07:45:28,2016-04-10 07:43:46,-1.7
C,northbound,2016-04-10 05:45:28,2016-04-10 05:44:54,-0.5666666666666667
C,northbound,2016-04-10 22:45:25,2016-04-10 22:46:22,0.95
C,northbound,2016-04-10 20:30:25,2016-04-10 20:30:25,0.0
C,northbound,2016-04-10 18:15:28,2016-04-10 18:10:29,-4.983333333333333
C,northbound,2016-04-10 15:45:28,2016-04-10 15:41:00,-4.466666666666667
C,northbound,2016-04-10 13:15:28,2016-04-10 13:11:36,-3.8666666666666667
C,northbound,2016-04-10 10:45:28,2016-04-10 10:40:56,-4.533333333333333
C,northbound,2016-04-10 06:15:28,2016-04-10 06:11:37,-3.85
C,northbound,2016-04-10 17:00:28,2016-04-10 16:56:54,-3.566666666666667
C,northbound,2016-04-10 20:15:25,2016-04-10 20:18:21,2.933333333333333
